id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,schoolRideBookingId
890,426,,PENDING,RIDE,"Metrozone u tower, 35JW+P46, Pillaiyar Koil St, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.081797,80.1952681,"Double Dribble by Tiki Taka, Terrace of Ampa Skywalk No:1, Nelson Manickam Road, 627, Poonamallee High Rd, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0734394,80.2214957,5.668,1034,0,0,f,,,,,120,,,,,,,,24-10-2025,13:55:50,24-10-2025
891,427,,OUTSIDE_SERVICE_AREA,RIDE,"87, 4, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0492957,80.2057944,"Royapuram railway station, 9, BC Press Rd, Chetty Thottam, Royapuram, Chennai, Tamil Nadu 600013, India",13.1059548,80.2931221,15.298,2379,0,0,f,,,,,0,,,,,,,,24-10-2025,14:18:35,24-10-2025
888,398,5,COMPLETED,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"A1 CAFE, 7, Water Canal Rd, Venkateswara Nagar, Korattur, Chennai, Tamil Nadu 600076, India",13.1291972,80.1928918,6.179,739,5,25,f,,1,13.08140821,80.19129843,126,126,0,45954.58207,45954.6001,45954.57074,4248,4253,24-10-2025,14:24:09,24-10-2025
892,59,17,CANCELLED,RIDE,"1886, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852621,80.2019013,"Q Tower, MetroZone, Metrozone Q Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,1.468,379,0,0,f,,,13.07267103,80.21970302,49,,,,,45954.59924,,,24-10-2025,14:25:57,24-10-2025
893,245,5,CANCELLED,RIDE,"452W+938, Sivashakthi Colony Rd, Sivasakthi Colony, Agathiyar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.10083431,80.19541319,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,4.248,806,0,0,f,,,13.12671382,80.19440979,107,,,,,45954.60265,,,24-10-2025,14:28:49,24-10-2025
896,429,,OUTSIDE_SERVICE_AREA,RIDE,"27/3, Rosary Church St, Kuil Thoppu, Mylapore, Chennai, Tamil Nadu 600004, India",13.03172046,80.27445903,"Starbucks, Zone B1, Kathipara Urban Square, Ramapuram, Chakrapani Colony, Alandur, Chennai, St.Thomas Mount, Tamil Nadu 600016, India",13.0067164,80.2035333,11.522,1637,0,0,f,,,,,0,,,,,,,,24-10-2025,15:52:54,24-10-2025
905,265,10,CANCELLED,RIDE,"37, MMDA Colony Main Rd, 37, MMDA Colony Main Rd, Razaak Garden, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705307,80.2155959,"Maduravoyal park, 3568+3VM, 2nd Main Rd, Pallavan Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0602117,80.1671724,6.65,1054,0,0,f,,1,13.07884054,80.1989159,126,,,,,45955.28338,,,25-10-2025,06:48:19,25-10-2025
901,65,10,COMPLETED,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,10.026,1728,9,32,f,1,,13.07977839,80.19431323,178,178,0,45955.21821,45955.24093,45955.21173,3455,3464,25-10-2025,05:46:56,25-10-2025
902,432,,OUTSIDE_SERVICE_AREA,RIDE,"18/30A, Secretariat Colony, Vijayalakshmi Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1217488,80.1501673,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,12.13,1791,0,0,f,,,,,0,,,,,,,,25-10-2025,06:24:16,25-10-2025
903,432,,OUTSIDE_SERVICE_AREA,RIDE,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,"Thiruvanmiyur, Thiruvanmiyur, Chennai, Tamil Nadu, India",12.9830269,80.2594001,16.542,2573,0,0,f,,,,,0,,,,,,,,25-10-2025,06:24:39,25-10-2025
898,120,10,COMPLETED,RIDE,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.253,517,1,7,f,3,,13.0798088,80.19428104,88,88,0,45955.10043,45955.10533,45955.09613,3448,3449,25-10-2025,02:31:41,25-10-2025
899,318,,OUTSIDE_SERVICE_AREA,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"Thiruvallur Collector Office, Chinna Ekkadu, Jaya Nagar, Tiruvallur, Tamil Nadu 602001, India",13.1435047,79.8944946,41.434,4512,0,0,f,,,,,0,,,,,,,,25-10-2025,04:18:12,25-10-2025
900,318,,PENDING,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"CaratLane Office - Thousand Lights, No:727, 1st Floor, TIL Park Anna Salai, Pathari Rd, Thousand Lights East, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0587502,80.2572544,8.206,1414,0,0,f,,,,,162,,,,,,,,25-10-2025,04:18:54,25-10-2025
908,431,,OUTSIDE_SERVICE_AREA,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"Besant Nagar Beach, 34, Elliot's Promenade, Odaimanagar, Besant Nagar, Chennai, Tamil Nadu 600090, India",12.9992201,80.2728694,19.838,3085,0,0,f,,,,,0,,,,,,,,25-10-2025,07:49:06,25-10-2025
904,265,18,CANCELLED,RIDE,"Hycare Hospitals - Arumbakkam, No 37, Main Rd, Razaak Garden, Ayyavoo Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0705707,80.2155643,"Maduravoyal park, 3568+3VM, 2nd Main Rd, Pallavan Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0602117,80.1671724,6.646,1053,0,0,f,,1,13.06595909,80.23300678,126,,,,,45955.27445,,,25-10-2025,06:47:26,25-10-2025
909,431,,PENDING,RIDE,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,"Arulmigu Vadapalani Murugan Temple, Palani Andavar Koil St, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0530165,80.2137596,5.576,1006,0,0,f,,,,,120,,,,,,,,25-10-2025,08:19:06,25-10-2025
913,377,,PENDING,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0815984,80.1925486,"Loyola College, 24, 9, Nelson Manickam Rd, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0639269,80.2352122,7.435,1296,0,0,f,,,,,145,,,,,,,,25-10-2025,11:26:56,25-10-2025
907,65,18,COMPLETED,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,9.157,1598,9,35,f,1,,13.05588611,80.25066108,173,173,0,45955.29385,45955.31861,45955.28939,6221,6230,25-10-2025,07:38:48,25-10-2025
910,265,5,COMPLETED,RIDE,"7/61B, A Block 5th St, Sector E, W Block, Annanagar East, Chennai, Tamil Nadu 600040, India",13.08612306,80.21587777,"V6 Kolathur Police Station., 4667+4F4, SRP Colony 3rd St, Vasantham Nagar, Kumaran Nagar, Kolathur, Chennai, Tamil Nadu 600082, India",13.1102636,80.2136985,5.467,957,4,17,f,,1,13.07984175,80.19417375,120,120,0,45955.41679,45955.42916,45955.40239,4267,4271,25-10-2025,10:18:00,25-10-2025
914,377,,PENDING,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0816033,80.1925483,"Zaitoon Signature, Old No 57, New 15, Valluvar Kottam High Rd, Ponnangipuram, Ambal Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0630894,80.2435968,8.948,1532,0,0,f,,,,,162,,,,,,,,25-10-2025,11:27:39,25-10-2025
911,433,,OUTSIDE_SERVICE_AREA,RIDE,"ACS Medical College and Hospital, A C S MEDICAL COLLEGE AND HOSPITAL, Poonamallee High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.0579493,80.1273321,"51/27, Poosala Gangu St, 51/27, Poosala Gangu St, Egmore, Chennai, Tamil Nadu 600008, India",13.075893,80.2541881,15.206,2304,0,0,f,,,,,0,,,,,,,,25-10-2025,11:00:27,25-10-2025
912,377,,PENDING,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0816032,80.1925491,"Hotel Crescent, Nungambakkam, 309, Valluvar Kottam High Rd, Seetha Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0643085,80.2433169,9.083,1557,0,0,f,,,,,173,,,,,,,,25-10-2025,11:25:55,25-10-2025
915,377,,PENDING,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0816041,80.1925557,"Sterling Music, 24 & 25, Sivaganga Main Rd, off Sterling Road, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0650632,80.2411351,9.419,1660,0,0,f,,,,,173,,,,,,,,25-10-2025,11:28:21,25-10-2025
916,377,18,CANCELLED,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08161,80.1925488,"Loyola College, 24, 9, Nelson Manickam Rd, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0639269,80.2352122,7.436,1296,0,0,f,2,,13.08513679,80.20275682,145,,,,,45955.47842,,,25-10-2025,11:30:43,25-10-2025
917,377,18,CANCELLED,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0816021,80.1925553,"Loyola College, 24, 9, Nelson Manickam Rd, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0639269,80.2352122,7.435,1295,0,0,f,2,,13.08519255,80.20149618,145,,,,,45955.47981,,,25-10-2025,11:31:10,25-10-2025
918,338,5,CANCELLED,RIDE,"Triumph Apartments, Ashoka Nagar Main Rd, Annai Sathya Nagar, Koyambedu, Chennai, Tamil Nadu 600106, India",13.06451296,80.21075124,"Forum Vijaya Mall Public Park, 3625+VP8, Amman Koil W St, Dharan Singh Colony, Vadapalani, Chennai, Tamil Nadu 600026, India",13.0521656,80.2093231,3.158,576,0,0,f,,,13.08149693,80.19131452,89,,,,,45955.5556,,,25-10-2025,13:21:34,25-10-2025
919,191,,DRIVER_NOT_FOUND,RIDE,"9, Khader Nawaz Khan Rd, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.06102661,80.25146442,"Appaswamy Towers, 26QR+WR3, Sir Thyagaraya Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0397711,80.2420573,3.976,749,0,0,f,,,,,89,,,,,,,,25-10-2025,13:33:52,25-10-2025
929,388,,OUTSIDE_SERVICE_AREA,RIDE,"5, Sivan Koil St, Kodambakkam, Chennai, Tamil Nadu 600024, India",13.0568911,80.2216611,"Chennai One IT SEZ, Infra Limited, 200 Feet Radial Rd, MCN Nagar Extension, Pallavaram, Thoraipakkam, Chennai, Tamil Nadu 600097, India",12.9478516,80.2322068,18.379,2611,0,0,f,,,,,0,,,,,,,,25-10-2025,14:06:06,25-10-2025
954,438,,OUTSIDE_SERVICE_AREA,RIDE,"37M9+G65, Wuthucatton St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0837816,80.268172,"Penguin Badminton Academy, 19, 4th Main Rd, near Baba House, Thirumalai Nagar, South Thirumalai Nagar, Nerkundram, Chennai, Tamil Nadu 600107, India",13.0598115,80.186881,12.136,2116,0,0,f,,,,,0,,,,,,,,26-10-2025,00:53:39,26-10-2025
955,438,,PENDING,RIDE,"27/11, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0838063,80.2681674,"Ampa Skyone, 1, Nelson Manickam Rd, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0736821,80.2212825,6.003,1117,0,0,f,,,,,126,,,,,,,,26-10-2025,00:54:03,26-10-2025
956,438,,PENDING,RIDE,"37M9+G65, Wuthucatton St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0837782,80.2681644,"Gandhi Beach, Chennai Lighthouse, Marina Walk, Marina Beach, Triplicane, Chennai, Tamil Nadu 600004, India",13.0411187,80.2814025,6.817,989,0,0,f,,,,,126,,,,,,,,26-10-2025,00:57:23,26-10-2025
957,436,,PENDING,RIDE,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"Mel Ayanambakkam Main Rd, Mel Ayanambakkam, Ambattur Industrial Estate, Chennai, Tamil Nadu 600095, India",13.0808341,80.1554092,5.694,1143,0,0,f,,,,,120,,,,,,,,26-10-2025,02:46:22,26-10-2025
970,363,,DRIVER_NOT_FOUND,RIDE,"Hotel O Meenaachi Inn, 155/71, Langs Garden Rd, Varadarajapuram, Pudupet, Komaleeswaranpet, Egmore, Chennai, Tamil Nadu 600002, India",13.0753588,80.265318,"Muthamizh Peravai ,T.N Rajarathinam Kalai Arangam, 92, Durgabai Deshmukh Rd, State Bank of India Colony, Raja Annamalaipuram, Chennai, Tamil Nadu 600028, India",13.0159873,80.2590577,11.603,1545,0,0,f,,,,,238,,,,,,,,26-10-2025,04:49:55,26-10-2025
962,442,,DRIVER_NOT_FOUND,RIDE,"4/11, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",13.0838549,80.2681565,"Gandhi Beach, Gandhi Beach, Tamil Nadu, India",13.0401803,80.2812613,7.236,1058,0,0,f,,1,,,145,,,,,,,,26-10-2025,02:59:51,26-10-2025
969,215,9,COMPLETED,RIDE,"Punnagai Tuition Center, No 6, 2nd Main Rd, Shenoy Nagar West, Annanagar East, Chennai, Tamil Nadu 600030, India",13.0825243,80.2228505,"9/6, Jagannath Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.07416479,80.2063892,3.009,559,3,11,f,,1,13.07415891,80.22097975,89,89,0,45956.19989,45956.20798,45956.19374,5229,5232,26-10-2025,04:59:29,26-10-2025
959,440,,DRIVER_NOT_FOUND,RIDE,"27/11, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0838224,80.2681772,"Gandhi Beach, Chennai Lighthouse, Marina Walk, Marina Beach, Triplicane, Chennai, Tamil Nadu 600004, India",13.0411187,80.2814025,6.812,987,0,0,f,,1,,,126,,,,,,,,26-10-2025,02:57:05,26-10-2025
968,443,,OUTSIDE_SERVICE_AREA,RIDE,"176, Kannappasamy Nagar, Puzhal, Chennai, Tamil Nadu 600066, India",13.1644549,80.19513834,"Anna Nagar, Anna Nagar, Chennai, Tamil Nadu, India",13.0849557,80.2101342,15.385,2300,0,0,f,,,,,0,,,,,,,,26-10-2025,03:12:55,26-10-2025
963,435,,DRIVER_NOT_FOUND,RIDE,"37M9+G65, Wuthucatton St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0837645,80.2681727,"Gandhi Beach, Gandhi Beach, Tamil Nadu, India",13.0401803,80.2812613,7.247,1061,0,0,f,,1,,,145,,,,,,,,26-10-2025,03:01:22,26-10-2025
960,440,,DRIVER_NOT_FOUND,RIDE,"4/11, Periamet, Park Town, Chennai, Tamil Nadu 600003, India",13.083837,80.2681732,"Gandhi Beach, Chennai Lighthouse, Marina Walk, Marina Beach, Triplicane, Chennai, Tamil Nadu 600004, India",13.0411187,80.2814025,6.81,987,0,0,f,,1,,,126,,,,,,,,26-10-2025,02:57:48,26-10-2025
961,442,,DRIVER_NOT_FOUND,RIDE,"Nayeem Biriyani, Old, No 41,1st Floor, 63, Wuthucatton St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",13.0836612,80.2680004,"Gandhi Beach, Chennai Lighthouse, Marina Walk, Marina Beach, Triplicane, Chennai, Tamil Nadu 600004, India",13.0411187,80.2814025,6.822,990,0,0,f,,1,,,126,,,,,,,,26-10-2025,02:59:12,26-10-2025
958,436,10,COMPLETED,RIDE,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"Velammal Vidyalaya Annexure, Mel Ayanambakkam Main Rd, Mel Ayanambakkam, Ambattur Industrial Estate, Chennai, Tamil Nadu 600095, India",13.0808341,80.1554092,5.694,1143,7,19,f,,,13.07975304,80.19440442,120,120,120,45956.12096,45956.13444,45956.1159,3578,3585,26-10-2025,03:13:37,26-10-2025
964,440,,DRIVER_NOT_FOUND,RIDE,"27/11, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0838048,80.2681689,"Gandhi Beach, Gandhi Beach, Tamil Nadu, India",13.0401803,80.2812613,7.242,1060,0,0,f,,1,,,145,,,,,,,,26-10-2025,03:02:06,26-10-2025
965,323,,PENDING,RIDE,"48/2, Outer Circular Rd, Kilpauk Garden, Police Colony, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010, India",13.086107,80.2295172,"6, Hospital Rd, Periyamedu, Choolai, Chennai, Tamil Nadu 600007, India",13.08863764,80.25907349,3.851,799,0,0,f,,,,,89,,,,,,,,26-10-2025,03:02:07,26-10-2025
967,203,9,COMPLETED,RIDE,"369F+VXG, Nelson Manickam Rd, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.06970439,80.22496947,"Feathers By the Bridge, 21/2, MC Nicholas Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0716331,80.2413012,2.978,489,3,7,f,,1,13.07408033,80.22106022,88,88,0,45956.135,45956.14051,45956.13194,5219,5222,26-10-2025,03:22:20,26-10-2025
966,440,,DRIVER_NOT_FOUND,RIDE,"37M9+G65, Wuthucatton St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India",13.0837774,80.268153,"Kannagi Statue, Bharathi Salai, Marina Beach, Triplicane, Chennai, Tamil Nadu 600005, India",13.0575113,80.2821971,4.985,774,0,0,f,,1,,,107,,,,,,,,26-10-2025,03:09:30,26-10-2025
973,438,,DRIVER_NOT_FOUND,RIDE,"375M+F4J, Marina Beach, Triplicane, Chennai, Tamil Nadu 600005, India",13.0587742,80.2830221,"Nayeem Biriyani, Old, No 41,1st Floor, 63, Wuthucatton St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",13.0836612,80.2680004,4.795,798,0,0,f,,1,,,107,,,,,,,,26-10-2025,05:35:48,26-10-2025
972,435,,DRIVER_NOT_FOUND,RIDE,"375M+F4J, Marina Beach, Triplicane, Chennai, Tamil Nadu 600005, India",13.0586734,80.28296,"Nayeem Biriyani, Old, No 41,1st Floor, 63, Wuthucatton St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",13.0836612,80.2680004,4.791,796,0,0,f,,1,,,107,,,,,,,,26-10-2025,05:32:58,26-10-2025
971,438,,DRIVER_NOT_FOUND,RIDE,"3, Marina Beach, Triplicane, Chennai, Tamil Nadu 600009, India",13.0579366,80.2855305,"Nayeem Biriyani, Old, No 41,1st Floor, 63, Wuthucatton St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",13.0836612,80.2680004,4.827,807,0,0,f,,1,,,107,,,,,,,,26-10-2025,05:19:47,26-10-2025
974,438,,PENDING,RIDE,"375M+F4J, Marina Beach, Triplicane, Chennai, Tamil Nadu 600005, India",13.058749,80.2829719,"Nayeem Biriyani, Old, No 41,1st Floor, 63, Wuthucatton St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India",13.0836612,80.2680004,4.791,796,0,0,f,,,,,107,,,,,,,,26-10-2025,05:36:05,26-10-2025
975,203,9,COMPLETED,RIDE,"Feathers By the Bridge, 21/2, MC Nicholas Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0716331,80.2413012,"Pranav Towers, 369F+VXG, Nelson Manickam Rd, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0696762,80.2249605,3.554,586,5,14,f,,,13.07451377,80.22087246,89,89,89,45956.24793,45956.2579,45956.23886,5240,5245,26-10-2025,06:11:36,26-10-2025
977,377,,PENDING,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0815729,80.1924539,"Cafe de Paris, 24, Cenotaph Rd, Teynampet, garden section, Chennai, Tamil Nadu 600018, India",13.0317284,80.2454832,13.416,2432,0,0,f,,,,,274,,,,,,,,26-10-2025,07:30:35,26-10-2025
976,436,,DRIVER_NOT_FOUND,RIDE,"Velammal Vidyalaya Annexure, Mel Ayanambakkam Main Rd, Mel Ayanambakkam, Ambattur Industrial Estate, Chennai, Tamil Nadu 600095, India",13.0808341,80.1554092,"Metrozone Q Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,5.955,1125,0,0,f,,,,,120,,,,,,,,26-10-2025,06:42:25,26-10-2025
984,59,,DRIVER_NOT_FOUND,RIDE,"P Tower 402, METROZONE TOWERS, near VR, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0827984,80.1950223,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.643,367,0,0,f,,,,,49,,,,,,,,27-10-2025,00:54:12,27-10-2025
978,446,,DRIVER_NOT_FOUND,RIDE,"17, Elango Salai Rd, Subbarayan Nagar, Teynampet, Chennai, Tamil Nadu 600018, India",13.0402727,80.2492549,"Puratchi Thalaivar Dr. M.G. Ramachandran Central Railway Station (Chennai), Periamet, Kannappar Thidal, Chennai, Tamil Nadu 600003, India",13.0832022,80.2755252,7.926,1313,0,0,f,,,,,145,,,,,,,,26-10-2025,08:24:33,26-10-2025
985,407,,OUTSIDE_SERVICE_AREA,RIDE,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,"Standard Chartered Bank Rajaji Salai Branch Chennai, 19 Rajaji Salai, Fort Saint George, Railway station, 90/19, Rajaji Salai Rd, opposite 2nd Line Beach Road, Parry's Corner, George Town, Chennai, Tamil Nadu 600001, India",13.090291,80.2906915,11.909,2126,0,0,f,,,,,0,,,,,,,,27-10-2025,02:52:38,27-10-2025
979,186,9,CANCELLED,RIDE,"Condominium Complex, No: 808, Poonamallee High Rd, Near Ega Theatre, Kilpauk, Chennai, Tamil Nadu 600010, India",13.07745488,80.23973991,"Orient Clinics, 83/39, Maddox St, Periyamedu, Choolai, Chennai, Tamil Nadu 600007, India",13.0860376,80.2658743,3.558,677,0,0,t,,,13.07415384,80.22097439,89,,,,,45956.37708,,,26-10-2025,09:03:05,26-10-2025
980,408,,PENDING,RIDE,"Metrozone Towers Club House, METROZONE TOWERS, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0821579,80.1946179,"Rajkumar Residency, 105, Perambur Paper Mills Rd, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600039, India",13.1089723,80.2528871,11.043,1904,0,0,f,,,,,226,,,,,,,,26-10-2025,09:40:23,26-10-2025
986,450,,OUTSIDE_SERVICE_AREA,RIDE,"No-45, 2nd Ln, R.V. Nagar, VOC Nagar, Annanagar East, Chennai, Tamil Nadu 600102, India",13.0893965,80.2253179,"Saveetha Dental College And Hospitals, 162, Poonamallee High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.0556252,80.1244829,16.388,2473,0,0,f,,,,,0,,,,,,,,27-10-2025,03:03:44,27-10-2025
982,444,,PENDING,RIDE,"9-76, 9-76, Balaji Nagar Main Rd, 9-76, 9-76, Balaji Nagar Main Rd, Peravallur, Kolathur, Chennai, Tamil Nadu 600011, India",13.1226383,80.2242877,"Metro Station Anna Nagar Tower, Metro Station Anna Nagar Tower, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850614,80.2090374,8.944,1321,0,0,f,,,,,162,,,,,,,,26-10-2025,12:03:55,26-10-2025
987,377,12,COMPLETED,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0815983,80.1925246,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,2.036,489,2,5,f,2,,13.07982908,80.19428104,88,88,0,45957.1416,45957.14533,45957.13713,6433,6435,27-10-2025,03:29:17,27-10-2025
981,316,5,COMPLETED,RIDE,"EuroKids Preschool in Egmore, Chennai, 54, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600031, India",13.0721639,80.2527078,"V SQUARE, V SQUARE, 1276, 28th St, near Kovai Pazhamudir Nilayam, Anna Nagar West, Kambar Colony, I Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0952016,80.2032589,8.179,1389,8,23,f,,,13.07415638,80.22193462,162,162,162,45956.51176,45956.52841,45956.49174,4368,4376,26-10-2025,12:46:48,26-10-2025
