id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,date,time_est,hour,source,dd,dd1,dd2,dd3,dd4,dd5
695,302,,OUTSIDE_SERVICE_AREA,RIDE,"1, Durai Arasan St, opposite Sooriya Foods & Beverages, 1, Durai Arasan St, opposite Sooriya Foods & Beverages, Kaveri Rangan nagar, Saligramam, Chennai, Tamil Nadu 600093, India",13.0532778,80.2022563,"14, Kanniappan St, 14, Kanniappan St, Ettiyappan Nagar, Lakshamipuram, Kolathur, Tiruvallur, Chennai, Tamil Nadu 600099, India",13.1356942,80.2115303,12.378,1707,0,0,f,,,,,0,,,,,,,,45950.59023,45950.59023,45950,14:09:56,19,FnF,,,,,,
700,280,9,CANCELLED,RIDE,"Mishika Homes Anayra, 2/42C, 2nd St, Ramalinga Nagar, Virugambakkam, Chennai, Tamil Nadu 600107, India",13.0593403,80.1897696,"Graphic Hearing Clinic - Nanganallur, Graphic Tower, 1st Main Rd, opp. to Amma Unavagam, Nanganallur, Thillaiganga Nagar, Nanganallur, Chennai, Tamil Nadu 600088, India",12.9922678,80.1952248,11.633,1788,0,0,f,1,,13.0797429,80.19436687,238,,,,,45951.16181,,,45951.16175,45951.16425,45951,03:52:55,9,FnF,,,,,,
696,323,,DRIVER_NOT_FOUND,RIDE,"18/16, Hospital Rd, Periyamedu, Choolai, Chennai, Tamil Nadu 600007, India",13.0886097,80.2590035,"36PH+JXJ, Thiruvalluvar Nagar, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010, India",13.08656492,80.22998527,5.686,1139,0,0,f,,,,,120,,,,,,,,45950.63269,45950.63276,45950,15:11:04,20,real,,,,,,
701,353,,PENDING,RIDE,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,"SOROCO HOUSE, 23, Wallace Gdn 3rd St, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.0611536,80.2494252,8.011,1320,0,0,f,,,,,162,,,,,,,,45951.17677,45951.17677,45951,04:14:33,9,Metrozone,,,,,,
702,353,,PENDING,RIDE,"Anna Nagar West, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0861782,80.2017906,"T.Nagar Bustand,Medley Road,1st Cross, bus stand, medley Road1st cross,T.Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0348085,80.2301547,9.03,1606,0,0,f,,,,,173,,,,,,,,45951.17872,45951.17872,45951,04:17:21,9,Metrozone,,,,,,
697,323,,DRIVER_NOT_FOUND,RIDE,"12/2, Rotlers St, Choolai, Chennai, Tamil Nadu 600007, India",13.088595,80.2589417,"36PH+JXJ, Thiruvalluvar Nagar, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010, India",13.08657439,80.22998661,5.688,1139,0,0,f,,1,,,120,,,,,,,,45950.63321,45950.63333,45950,15:11:50,20,real,,,,,,
698,364,,OUTSIDE_SERVICE_AREA,RIDE,"Sriniketan Flats, No.15, 8, 34th St, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",12.9864016,80.1905376,"50, Mangapathy St, 50, Mangapathy St, Adikesavarpuram, Chintadripet, Chennai, Tamil Nadu 600002, India",13.0768887,80.2676056,17.132,2515,0,0,f,,,,,0,,,,,,,,45950.70412,45950.70412,45950,16:53:56,22,real,,,,,,
694,62,35,COMPLETED,RIDE,"30-A, Bahkkiyathammal Nagar 4th Cross St, Sathya Nagar, West End Colony, Padi, Chennai, Tamil Nadu 600050, India",13.0903697,80.1816939,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,4.587,1051,4,15,f,,,13.08316984,80.19212991,107,107,107,45950.53319,45950.54367,45950.52507,4034,4038,45950.52498,45951.00213,45950,12:35:58,18,Metrozone,Metrozone,,,,,
703,366,,OUTSIDE_SERVICE_AREA,RIDE,"Sampath Nursing Home, 4, Nachiappan Street, Mylapore, Mylapore, Madhavaperumalpuram, Mylapore, Chennai, Tamil Nadu 600004, India",13.0366621,80.272674,"Kowsthubam Apartments by aavaasa builders, Plot No.28, 29th St, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061, India",12.9847446,80.19083,16.823,2506,0,0,f,,,,,0,,,,,,,,45951.20483,45951.20483,45951,04:54:57,10,real,,,,,,
699,319,17,CANCELLED,RIDE,"B Block, Rail Nagar Bridge, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766459,80.1909328,"Billroth Hospitals, 43, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0757774,80.2272901,4.636,767,0,0,f,,2,13.0780421,80.19883007,107,,,,,45951.0623,,,45951.06174,45951.06532,45951,01:28:54,6,real,,,,,,
705,117,,PENDING,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785155,80.1992244,"Metro Zone, Tnhb N.v Nagar Quarters, 40, Jawaharlal Nehru Salai, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0844867,80.1983271,2.14,309,0,0,f,,,,,88,,,,,,,,45951.34397,45951.34397,45951,08:15:19,13,test,,,,,,
706,12,35,CANCELLED,RIDE,"37417, 37417, Gandhi St, Sector Z1, West Naduvankarai, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0786445,80.1991732,"VR Chennai, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0805465,80.197132,1.872,309,0,0,f,,,13.07971755,80.19474238,49,,,,,45951.34532,,,45951.34521,45951.34558,45951,08:17:07,13,test,,,,,,
704,12,35,CANCELLED,RIDE,"Thirumangalam EB Office, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785619,80.1990981,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,1.884,286,0,0,f,,,13.07971755,80.19474238,49,,,,,45951.34413,,,45951.34385,45951.34446,45951,08:15:08,13,test,Metrozone,,,,,
707,277,,PENDING,RIDE,"E Block, Anna Nagar Roundana, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0879992,80.2173333,"Hotel Sri Krishna Prasad, 76, NSC Bose Rd, Badri Garden, George Town, Chennai, Tamil Nadu 600003, India",13.0906424,80.2767001,8.197,1611,0,0,f,,,,,162,,,,,,,,45951.35217,45951.35217,45951,08:27:07,13,real,,,,,,
709,277,10,CANCELLED,RIDE,"RKN HOMES, No 27, W-Block 1St, West, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.088088,80.217404,"Hotel Sri Krishna Prasad, 76, NSC Bose Rd, Badri Garden, George Town, Chennai, Tamil Nadu 600003, India",13.0906424,80.2767001,8.309,1612,0,0,f,,,13.07970488,80.19460291,162,,,,,45951.35566,,,45951.35559,45951.35699,45951,08:32:03,14,real,,,,,,
711,16,35,CANCELLED,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0784512,80.1991779,"K Tower, K Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.083277,80.1941121,2.498,455,0,0,f,,,13.079677,80.1947102,88,,,,,45951.37292,,,45951.37287,45951.3777,45951,08:56:56,14,test,Metrozone,,,,,
708,12,35,COMPLETED,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785328,80.1991712,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,1.88,285,2,10,f,,,13.07965925,80.1947692,49,49,49,45951.36476,45951.37192,45951.35433,3802,3804,45951.35428,45951.372,45951,08:30:10,14,test,Metrozone,,,,,
712,12,,PENDING,RIDE,"11/13A, Tiruvalleeswarar Nagar, Thirumangalam, Tirumangalam, Chennai, Tamil Nadu 600040, India",13.0797186,80.1946907,"VR mall stop, 35HX+QC4, Grand Northern Trunk Rd, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600040, India",13.0793905,80.1985753,3.724,653,0,0,f,,,,,89,,,,,,,,45951.37775,45951.37775,45951,09:03:57,14,test,,,,,,
733,158,,PENDING,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,"Guindy, Guindy, Chennai, Tamil Nadu, India",13.0066625,80.2206369,12.664,2006,0,0,f,,,,,259,,,,,,,,45951.62745,45951.62745,45951,15:03:32,20,test,,,,,,
713,12,35,COMPLETED,RIDE,"11/13A, Tiruvalleeswarar Nagar, Thirumangalam, Tirumangalam, Chennai, Tamil Nadu 600040, India",13.0796933,80.1946832,"VR mall stop, 35HX+QC4, Grand Northern Trunk Rd, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600040, India",13.0793905,80.1985753,3.724,653,0,0,f,,,13.079677,80.1947102,89,89,89,45951.39835,45951.39886,45951.37812,3808,3808,45951.37802,45951.39896,45951,09:04:21,14,test,,,,,,
716,12,35,COMPLETED,RIDE,"No 44, Jawaharlal Nehru Salai, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.080602,80.197852,"Suxus Men's and Women's Wear, 5, Jawaharlal Nehru Salai, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0788768,80.1989582,1.693,349,6,82,f,,,13.07971755,80.19467801,49,49,49,45951.40458,45951.46196,45951.40272,3809,3815,45951.40271,45951.46685,45951,09:39:54,15,test,,,,,,
714,62,,DRIVER_NOT_FOUND,RIDE,"BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819154,80.1939793,"G-CARE PHARMACY, 30A, 4th Cross St, BAKKIATHAMMAL NAGAR, Padi, Chennai, Tamil Nadu 600050, India",13.0903791,80.1816995,2.591,558,0,0,f,1,,,,88,,,,,,,,45951.38401,45951.38421,45951,09:12:58,14,Metrozone,Metrozone,,,,,
721,51,,PENDING,RIDE,"121, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.0574297,80.2495991,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,9.38,1598,0,0,f,,,,,173,,,,,,,,45951.4832,45951.4832,45951,11:35:48,17,Metrozone,Metrozone,,,,,
722,51,,PENDING,RIDE,"121, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.0574425,80.2496046,"Metrozone M Tower, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Tiruvalleeswarar Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0832127,80.1938764,9.425,1612,0,0,f,,,,,173,,,,,,,,45951.48367,45951.48367,45951,11:36:29,17,Metrozone,Metrozone,,,,,
715,62,,DRIVER_NOT_FOUND,RIDE,"BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819654,80.1938572,"G-CARE PHARMACY, 30A, 4th Cross St, BAKKIATHAMMAL NAGAR, Padi, Chennai, Tamil Nadu 600050, India",13.0903791,80.1816995,2.583,555,0,0,f,1,,,,88,,,,,,,,45951.38472,45951.38486,45951,09:14:00,14,Metrozone,Metrozone,,,,,
723,369,,PENDING,RIDE,"43-776, 9th Ave, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09070661,80.19602496,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.401,1156,0,0,f,,,,,145,,,,,,,,45951.50377,45951.50377,45951,12:05:26,17,real,,,,,,
717,16,,DRIVER_NOT_FOUND,RIDE,"(13.0787, 80.1995)",13.0786823,80.1994708,"Metro Zone, Tnhb N.v Nagar Quarters, 40, Jawaharlal Nehru Salai, Anna Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0844867,80.1983271,2.282,348,0,0,f,,,,,88,,,,,,,,45951.4038,45951.40383,45951,09:41:29,15,test,,,,,,
725,84,,OUTSIDE_SERVICE_AREA,RIDE,"16, Basha Garden, Mylapore, Chennai, Tamil Nadu 600004, India",13.0361572,80.2755976,"Metrozone P tower, Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0834285,80.1950431,13.571,2273,0,0,f,,,,,0,,,,,,,,45951.50563,45951.50563,45951,12:08:07,17,Metrozone,Metrozone,,,,,
728,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0697117,80.2239095,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,1,,,89,,,,,,,,45951.52249,45951.52256,45951,12:32:23,18,real,,,,,,
718,16,,DRIVER_NOT_FOUND,RIDE,"Thirumangalam EB Office, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0785936,80.1990419,"K Tower, K Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.083277,80.1941121,2.526,458,0,0,f,,,,,88,,,,,,,,45951.40526,45951.40529,45951,09:43:35,15,test,Metrozone,,,,,
719,368,,OUTSIDE_SERVICE_AREA,RIDE,"69, Ezhil Nagar, KS Nagar, Poonamallee, Chennai, Tamil Nadu 600056, India",13.05214813,80.10894891,"SSN College Car Parking, Q52X+P3R, Thiruporur, Tamil Nadu 603110, India",12.7518723,80.1976289,49.104,4254,0,0,f,,,,,0,,,,,,,,45951.42009,45951.42009,45951,10:04:56,15,real,,,,,,
726,369,,DRIVER_NOT_FOUND,RIDE,"776, 9th Street Syndicate Bank Colony, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09053106,80.19612841,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.39,1152,0,0,f,,,,,145,,,,,,,,45951.51898,45951.51899,45951,12:27:20,17,real,,,,,,
720,331,,OUTSIDE_SERVICE_AREA,RIDE,"Joint Office Southern Railway, 29, Portious Rd, Officers Colony, Railway Colony, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.1017991,80.2304047,"Metro Station Preet Vihar, Metro Station Preet Vihar, Vikas Marg, Block F, Preet Vihar, Delhi, 110092, India",28.641627,77.295375,2327.706,137689,0,0,f,,,,,0,,,,,,,,45951.4649,45951.4649,45951,11:09:27,16,real,,,,,,
730,293,,DRIVER_NOT_FOUND,RIDE,"35QH+6G4, Mogappair, Chennai, Tamil Nadu 600037, India",13.0881016,80.1789147,"CHENNAI DROP TAXI, 52, 4th St, Subhash Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.133739,80.1943687,7.887,1162,0,0,f,,1,,,145,,,,,,,,45951.54162,45951.54176,45951,12:59:56,18,real,,,,,,
727,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0697147,80.223914,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,1,,,89,,,,,,,,45951.52213,45951.52228,45951,12:31:52,18,real,,,,,,
724,369,,DRIVER_NOT_FOUND,RIDE,"776, 9th Street Syndicate Bank Colony, Soundarya Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.09054347,80.19607343,"1606, 26th St, 1606, 26th St, Poompuhar Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",13.1217686,80.2173275,7.396,1154,0,0,f,,,,,145,,,,,,,,45951.50506,45951.51855,45951,12:07:18,17,real,,,,,,
729,290,,DRIVER_NOT_FOUND,RIDE,"5/2, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.069708,80.2239149,"Dr Pradeep's Dental Clinic, 10, Nowroji Rd, Dasspuram, Chetpet, Chennai, Tamil Nadu 600031, India",13.0751984,80.2366767,3.537,630,0,0,f,,,,,89,,,,,,,,45951.52274,45951.52285,45951,12:32:45,18,real,,,,,,
731,370,,PENDING,RIDE,"19, BB Rd, Kakkanji Colony, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011, India",13.1139405,80.2498684,"Moolakadai Flyover, Moolakadai Flyover, Periyar Nagar, Moolakadai, Kodungaiyur, Chennai, Tamil Nadu, India",13.1297438,80.2403601,4.599,815,0,0,f,,,,,107,,,,,,,,45951.55749,45951.55749,45951,13:22:47,18,real,,,,,,
732,367,,PENDING,RIDE,"5-2, 3rd St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Valliammai Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0611984,80.1922379,"Sangam Cinemas, 870, Poonamallee High Rd, Near Hindustan Petrol Bunk, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789613,80.2493535,8.496,1359,0,0,f,,,,,162,,,,,,,,45951.58729,45951.58729,45951,14:05:42,19,real,,,,,,
734,105,,PENDING,RIDE,"Nelson Court B-Block, 65/121, Nelson Ct, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0705443,80.2251199,"Apollo Cancer Centre Teynampet, Nandanam, 320, Anna Salai, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600035, India",13.0337169,80.2451938,8.056,1395,0,0,f,,,,,162,,,,,,,,45951.65736,45951.65736,45951,15:46:36,21,real,,,,,,
735,105,9,CANCELLED,RIDE,"Nelson Court B-Block, 65/121, Nelson Ct, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0705443,80.2251199,"Apollo Cancer Centre Teynampet, Nandanam, 320, Anna Salai, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600035, India",13.0337169,80.2451938,8.056,1395,0,0,f,2,,13.07839443,80.19916803,162,,,,,45951.66686,,,45951.66672,45951.66708,45951,16:00:05,21,real,,,,,,
736,12,,PENDING,RIDE,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,"Suxus Men's and Women's Wear, 5, Jawaharlal Nehru Salai, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0788768,80.1989582,1.644,328,0,0,f,,,,,49,,,,,,,,45951.67296,45951.67296,45951,16:09:03,21,test,Metrozone,,,,,
738,372,,DRIVER_NOT_FOUND,RIDE,"Arms Road, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0826849,80.2419017,"Block1, J J Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600037, India",13.08328909,80.18772472,6.958,1390,0,0,f,,1,,,126,,,,,,,,45951.71253,45951.71306,45951,17:06:02,22,real,,,,,,
750,309,,PENDING,RIDE,"Copper Kitchen Mogappair, B , 120, 1392, MAIN ROAD, opp. to Mangal Eri Park, Mogappair, Golden Colony, Chennai, Tamil Nadu 600050, India",13.0885185,80.1772957,"DSG Vivekanandha Vidyalaya, 46, Etteeswaran Koil Street, Mel Ayanambakkam, Kil Ayanambakkam, Chennai, Tamil Nadu 600095, India",13.0825632,80.144077,4.565,948,0,0,f,,,,,107,,,,,,,,45952.14132,45952.14132,45952,03:23:30,8,FnF,,,,,,
739,372,,DRIVER_NOT_FOUND,RIDE,"Arms Road, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0826873,80.2418459,"1/574, Block 1, J J Nagar, Anna Nagar West Extension, Chennai, Tamil Nadu 600037, India",13.08323847,80.18770427,6.958,1390,0,0,f,,2,,,126,,,,,,,,45951.71345,45951.71354,45951,17:07:22,22,real,,,,,,
740,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773198,80.2227669,"Alsa Green Park Apartments, Alsa Green Park Apartments, Alsa Green Park, Hastinapuram Main Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.945064,80.1393574,21.532,3310,0,0,f,,,,,0,,,,,,,,45951.73328,45951.73328,45951,17:35:55,23,real,,,,,,
741,373,,PENDING,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.077328,80.2227684,"Union Christian Matriculation School, 33, Nowroji Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0731958,80.2364356,2.59,543,0,0,f,,,,,88,,,,,,,,45951.73374,45951.73374,45951,17:36:35,23,real,,,,,,
742,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773294,80.2227666,"Alsa Green Park Apartments, Alsa Green Park Apartments, Alsa Green Park, Hastinapuram Main Rd, Nehru Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.945064,80.1393574,21.532,3310,0,0,f,,,,,0,,,,,,,,45951.73409,45951.73409,45951,17:37:05,23,real,,,,,,
743,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773196,80.2227665,"Alsa Green Park, Alsa Green Park, Chromepet, Chennai, Tamil Nadu 600044, India",12.9450729,80.139282,21.564,3322,0,0,f,,,,,0,,,,,,,,45951.73443,45951.73443,45951,17:37:34,23,real,,,,,,
744,373,,OUTSIDE_SERVICE_AREA,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773183,80.2227637,"Madras Institute of Technology, Anna University, MIT Rd, Radha Nagar, Chromepet, Chennai, Tamil Nadu 600044, India",12.9483754,80.1396682,21.436,3255,0,0,f,,,,,0,,,,,,,,45951.73473,45951.73473,45951,17:38:01,23,real,,,,,,
745,373,,PENDING,RIDE,"14/32, Gajalakshmi Colony, Kathiravan Colony, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0773319,80.2227664,"Ega Theatre, 810, Poonamallee High Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0776106,80.2405291,2.41,519,0,0,f,,,,,88,,,,,,,,45951.73512,45951.73512,45951,17:38:34,23,real,,,,,,
746,375,,PENDING,RIDE,"17/7, Nageswara Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034, India",13.0581936,80.2459824,"Unity Public School., 109, Lake View Rd, Teachers Colony, Duraisamy Nagar, Kotturpuram, Chennai, Tamil Nadu 600085, India",13.010869,80.245899,7.625,1320,0,0,f,,,,,145,,,,,,,,45951.98475,45951.98475,45951,23:38:03,5,real,,,,,,
747,59,,PENDING,RIDE,"35MW+637, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0829178,80.1950407,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.65,369,0,0,f,,,,,49,,,,,,,,45952.04141,45952.04141,45952,00:59:38,6,Metrozone,,,,,,
754,378,,OUTSIDE_SERVICE_AREA,RIDE,"60-61, Jeswant Nagar Phase 1, AIBEA Nagar, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",13.0847243,80.1658041,"Kotturpuram, Kotturpuram, Chennai, Tamil Nadu, India",13.0180315,80.2410991,19.772,2745,0,0,f,,,,,0,,,,,,,,45952.16994,45952.16994,45952,04:04:43,9,real,,,,,,
748,59,9,CANCELLED,RIDE,"Q Tower, MetroZone, Metrozone Q Tower, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.658,372,0,0,f,,,13.07867325,80.19920021,49,,,,,45952.04203,,,45952.04194,45952.04386,45952,01:00:24,6,Metrozone,Metrozone,,,,,
755,378,,PENDING,RIDE,"60-61, Jeswant Nagar Phase 1, AIBEA Nagar, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037, India",13.0847253,80.1658041,"SBOA SCHOOL, SBOA SCHOOL, D-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",13.092284,80.1953524,4.514,870,0,0,f,,,,,107,,,,,,,,45952.17023,45952.17023,45952,04:05:08,9,real,,,,,,
752,377,,DRIVER_NOT_FOUND,RIDE,"11/13A, Tiruvalleeswarar Nagar, Thirumangalam, Tirumangalam, Chennai, Tamil Nadu 600040, India",13.0796905,80.1946036,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.648,376,0,0,f,,,,,49,,,,,,,,45952.15727,45952.15743,45952,03:46:28,9,real,,,,,,
756,362,,OUTSIDE_SERVICE_AREA,RIDE,"2/7E, Kamarajar Nagar, Avvai Nagar, Choolaimedu, Chennai, Tamil Nadu 600094, India",13.0628392,80.2211034,"Arulmigu Devi Karumariamman Temple, Thiruverkadu, Sannadhi St, Vallikollaimedu, Thiruverkadu, Chennai, Tamil Nadu 600077, India",13.0719524,80.1243413,13.673,2290,0,0,f,,,,,0,,,,,,,,45952.20753,45952.20753,45952,04:58:51,10,real,,,,,,
753,377,,DRIVER_NOT_FOUND,RIDE,"89, Satyasai Nagar Rd, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0798517,80.1943283,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.682,385,0,0,t,,,,,49,,,,,,,,45952.15777,45952.15795,45952,03:47:11,9,real,,,,,,
749,280,10,CANCELLED,RIDE,"Mishika Homes Anayra, 2/42C, 2nd St, Ramalinga Nagar, Virugambakkam, Chennai, Tamil Nadu 600107, India",13.0593403,80.1897696,"Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro, Koyambedu, Chennai, Tamil Nadu 600107, India",13.068594,80.203913,2.509,436,0,0,f,1,,13.07981134,80.19433469,88,,,,,45952.13957,,,45952.13954,45952.18792,45952,03:20:56,8,FnF,,,,,,
